loss,accuracy,val_loss,val_accuracy
1.1795525550842285,0.5456171631813049,1.3031154870986938,0.4807453453540802
1.201967477798462,0.5270125269889832,1.1293964385986328,0.5515527725219727
1.2352039813995361,0.5134168267250061,1.0972201824188232,0.5850931406021118
1.174482822418213,0.5552772879600525,1.1020346879959106,0.5726708173751831
1.1982367038726807,0.5481216311454773,1.122056007385254,0.5614906549453735
1.1779110431671143,0.5359570384025574,1.0368047952651978,0.5987577438354492
1.1691378355026245,0.5542039275169373,1.0532785654067993,0.582608699798584
1.2117458581924438,0.5280858874320984,1.054839849472046,0.5850931406021118
1.1598302125930786,0.5563506484031677,1.0662550926208496,0.5776397585868835
1.1805782318115234,0.5456171631813049,1.0854363441467285,0.5925465822219849
1.1517858505249023,0.5588551163673401,1.1742671728134155,0.5403726696968079
1.1802940368652344,0.5466905236244202,1.0466707944869995,0.6000000238418579
1.1547130346298218,0.5549194812774658,1.072905421257019,0.5838509202003479
1.1655926704406738,0.5477638840675354,1.042088508605957,0.6161490678787231
1.1537456512451172,0.5588551163673401,1.0470939874649048,0.591304361820221
1.1516292095184326,0.5574239492416382,1.0864695310592651,0.5813664793968201
1.1520253419876099,0.5477638840675354,1.0122427940368652,0.6298136711120605
1.1589412689208984,0.5470483303070068,1.0816680192947388,0.582608699798584
1.1468127965927124,0.5652951598167419,1.0578227043151855,0.6086956262588501
1.1406906843185425,0.5688729882240295,1.0591135025024414,0.5776397585868835
1.131471037864685,0.5606440305709839,1.0243967771530151,0.6186335682868958
1.139930009841919,0.568157434463501,1.019351601600647,0.6173912882804871
1.1297224760055542,0.5677996277809143,1.061275839805603,0.5962733030319214
1.151045799255371,0.5624329447746277,0.9987100958824158,0.6074534058570862
1.1307660341262817,0.5645796060562134,1.1056957244873047,0.5813664793968201
1.1569465398788452,0.5563506484031677,1.1007411479949951,0.5614906549453735
1.154202938079834,0.5520572662353516,1.0805137157440186,0.5850931406021118
1.1336753368377686,0.5660107135772705,1.006331443786621,0.6099379062652588
1.1121422052383423,0.5810375809669495,1.036785364151001,0.6049689650535583
1.1219336986541748,0.5720930099487305,1.0222718715667725,0.6223602294921875
1.1203441619873047,0.5771019458770752,1.0417368412017822,0.5975155234336853
1.108163595199585,0.572808563709259,0.9902985692024231,0.642236053943634
1.12374746799469,0.5717352628707886,1.0330009460449219,0.6062111854553223
1.1253443956375122,0.5717352628707886,1.0337910652160645,0.5950310826301575
1.1132241487503052,0.5713774561882019,0.9990783929824829,0.6248447299003601
1.1379072666168213,0.5638640522956848,1.03496515750885,0.626086950302124
1.1302688121795654,0.5710196495056152,1.0336447954177856,0.5975155234336853
1.1187434196472168,0.5724508166313171,1.0166327953338623,0.6322981119155884
1.1441524028778076,0.5595706701278687,1.0345350503921509,0.6186335682868958
1.14602792263031,0.5552772879600525,1.131920337677002,0.5726708173751831
1.1224024295806885,0.5763863921165466,1.0047842264175415,0.6447204947471619
1.1069399118423462,0.5724508166313171,1.0376895666122437,0.5925465822219849
1.1020296812057495,0.5864042639732361,1.0179834365844727,0.6124223470687866
1.1176445484161377,0.5703040957450867,1.0871295928955078,0.5714285969734192
1.1160846948623657,0.5749552845954895,1.016170620918274,0.6012422442436218
1.1227973699569702,0.559212863445282,1.0136021375656128,0.6198757886886597
1.1173969507217407,0.562075138092041,1.044358253479004,0.5925465822219849
1.092917561531067,0.5867620706558228,1.022958517074585,0.6223602294921875
1.121880292892456,0.5724508166313171,1.0745429992675781,0.5875776410102844
1.0878270864486694,0.5867620706558228,1.0354200601577759,0.6000000238418579
1.0921448469161987,0.587835431098938,0.9890313148498535,0.634782612323761
1.083686113357544,0.5853309631347656,1.0122402906417847,0.6223602294921875
1.1175637245178223,0.5792486667633057,1.0150699615478516,0.6186335682868958
1.126754641532898,0.5738819241523743,1.0320050716400146,0.6049689650535583
1.0976710319519043,0.5803220272064209,0.9913790225982666,0.634782612323761
1.1044769287109375,0.5838997960090637,0.9942671060562134,0.6223602294921875
1.1222901344299316,0.5724508166313171,0.990358293056488,0.6397515535354614
1.0817270278930664,0.5946332812309265,0.9679250121116638,0.6372670531272888
1.080074429512024,0.5932021737098694,0.9659666419029236,0.6559005975723267
1.0824265480041504,0.5917710065841675,0.9894112944602966,0.626086950302124
1.0918872356414795,0.581753134727478,1.042847752571106,0.6198757886886597
1.1125423908233643,0.578890860080719,0.9868990778923035,0.626086950302124
1.086428165435791,0.5928443670272827,1.0204963684082031,0.6173912882804871
1.081078290939331,0.5806797742843628,1.0610283613204956,0.590062141418457
1.101567029953003,0.5903398990631104,1.0438780784606934,0.6173912882804871
1.0809401273727417,0.5953488349914551,1.026746392250061,0.6223602294921875
1.0880146026611328,0.5928443670272827,0.9782692193984985,0.6360248327255249
1.0911967754364014,0.5864042639732361,1.0110454559326172,0.6223602294921875
1.0757050514221191,0.5896243453025818,0.9726873636245728,0.6360248327255249
1.0738178491592407,0.5996422171592712,1.007493495941162,0.6310558915138245
1.0930441617965698,0.5842576026916504,1.0167455673217773,0.6173912882804871
1.089184045791626,0.5917710065841675,0.9825612902641296,0.6496894359588623
1.0924019813537598,0.5881931781768799,0.9956271052360535,0.626086950302124
1.067305088043213,0.5928443670272827,0.9838945865631104,0.643478274345398
1.0685676336288452,0.5856887102127075,0.9872606992721558,0.6248447299003601
1.049626350402832,0.6053667068481445,0.9699461460113525,0.6409937739372253
1.0743087530136108,0.5967799425125122,0.995390772819519,0.634782612323761
1.061580777168274,0.6025044918060303,0.9810054302215576,0.6360248327255249
1.0735008716583252,0.5864042639732361,0.9789458513259888,0.626086950302124
1.0523959398269653,0.6053667068481445,0.9866912364959717,0.6472049951553345
1.0757313966751099,0.5871198773384094,0.9826362729072571,0.634782612323761
1.0614765882492065,0.6050089597702026,0.9911304712295532,0.6360248327255249
1.0760679244995117,0.5964221954345703,0.995238721370697,0.6236025094985962
1.0534858703613281,0.6039355993270874,0.9712799787521362,0.6285714507102966
1.0593907833099365,0.592486560344696,0.9950743317604065,0.6472049951553345
1.042851209640503,0.6118068099021912,1.0057055950164795,0.6273291707038879
1.060244083404541,0.5957066416740417,1.0010684728622437,0.6186335682868958
1.058284878730774,0.5953488349914551,0.9807750582695007,0.6310558915138245
1.0582425594329834,0.6042934060096741,0.96164870262146,0.642236053943634
1.0758556127548218,0.5982111096382141,1.0423123836517334,0.6074534058570862
1.0945132970809937,0.5756708383560181,1.0024908781051636,0.626086950302124
1.045997977256775,0.6017889380455017,0.9603737592697144,0.6534161567687988
1.044304370880127,0.5960643887519836,1.0364880561828613,0.6124223470687866
1.0590423345565796,0.5989266633987427,1.031760573387146,0.6062111854553223
1.0671846866607666,0.5946332812309265,1.0087950229644775,0.6173912882804871
1.0371850728988647,0.6161001920700073,0.9914873838424683,0.6372670531272888
1.0442880392074585,0.6042934060096741,0.9652533531188965,0.6509316563606262
1.0598312616348267,0.5957066416740417,0.9634461402893066,0.6571428775787354
1.0462238788604736,0.6017889380455017,0.9593419432640076,0.6322981119155884
1.014422059059143,0.6203935742378235,0.9496241807937622,0.6521739363670349
1.028246521949768,0.6153846383094788,0.9747027158737183,0.634782612323761
1.0334722995758057,0.6100178956985474,1.0139524936676025,0.6372670531272888
1.0560439825057983,0.5974955558776855,1.0241020917892456,0.6409937739372253
1.031377911567688,0.6125223636627197,0.9919338822364807,0.634782612323761
1.0189499855041504,0.6132379174232483,0.984913170337677,0.6310558915138245
1.0691840648651123,0.5871198773384094,0.9840824604034424,0.6447204947471619
1.0329155921936035,0.6050089597702026,0.9862522482872009,0.6335403919219971
1.0358015298843384,0.6093023419380188,0.9327988028526306,0.6397515535354614
1.022508144378662,0.6125223636627197,0.967680037021637,0.6409937739372253
1.0335263013839722,0.6093023419380188,0.9608879089355469,0.6583850979804993
1.014668583869934,0.6053667068481445,1.0126502513885498,0.6173912882804871
1.0418452024459839,0.5996422171592712,0.9801477193832397,0.6385093331336975
1.0353509187698364,0.6100178956985474,0.9538236260414124,0.6484472155570984
1.073438286781311,0.593917727470398,1.0352267026901245,0.6161490678787231
1.0374811887741089,0.6042934060096741,0.999108076095581,0.634782612323761
